,AAPL,Polarity,Subjectivity
2012-03-23,-0.00548938532360177,0.14680611423974255,0.44343289945059866
2012-03-26,0.018337337012398258,0.08754402528688247,0.41754585308871095
2012-03-27,0.012356311454211344,0.05055358875274127,0.39094567547957415
2012-03-28,0.005109999145226585,0.06213386613386619,0.43168511488511496
2012-03-29,-0.012564383335463392,0.08027088052451431,0.3845251390244122
2012-03-30,-0.016905494522072684,0.09540209537477297,0.40034329766570237
2012-04-02,0.031823890157024914,0.09058788433788434,0.4680666555666558
2012-04-03,0.017280060938176467,0.0833437483019073,0.39920370772881236
2012-04-04,-0.007960969610194546,0.06995489341234021,0.3377409351877438
2012-04-05,0.015008545060870349,0.12850176108240619,0.40731485360517644
2012-04-09,0.004024151584350211,0.08847002492457041,0.39278079496261326
2012-04-10,-0.012243964621817649,0.08847002492457041,0.39278079496261326
2012-04-11,-0.0035643889620938785,0.0836038511705772,0.41691212652511594
2012-04-12,-0.005477541511580086,0.17466478948779873,0.5459006332900144
2012-04-13,-0.028164485301806375,0.09191568462401796,0.423825865492532
2012-04-16,-0.04147177791529699,0.05333128992219897,0.421603245239609
2012-04-17,0.05097127999969664,0.10321379583638768,0.43894250816317365
2012-04-18,-0.002230567407214612,0.07391923687917752,0.37794965337992065
2012-04-19,-0.034355830057856473,0.09178920937419523,0.4215304501919232
2012-04-20,-0.024615252698382828,0.07747668997668998,0.3506701631701631
2012-04-23,-0.0022339857009826547,0.10361119649581187,0.41836671875133413
2012-04-24,-0.019975457542455777,0.13240364357864368,0.4573996676934183
2012-04-25,0.08874137194204579,0.12183072919953368,0.42586712688024575
2012-04-26,-0.003770530038790021,0.10982295783926214,0.3951301687442992
2012-04-27,-0.007734042627100979,0.12009012775008032,0.39346057904707227
2012-04-30,-0.03154234300029046,0.0648026936026936,0.38581144781144777
2012-05-01,-0.003167874886903843,0.14285317758458266,0.46532085912251236
2012-05-02,0.0066135862286678115,0.13918549783549783,0.4029865800865801
2012-05-03,-0.007099195839561423,0.12002991700443923,0.46560750820305
2012-05-04,-0.028479588781886167,0.11683585858585861,0.48296212121212145
2012-05-07,0.007483429449589796,0.09112572263515663,0.44073375262054515
2012-05-08,-0.0022827921778951765,-0.013951828895010718,0.39191708754208765
2012-05-09,0.0017600388930529842,0.04356060606060607,0.4766504329004328
2012-05-10,0.0023541853114481537,0.05522968538892106,0.4514485620536573
2012-05-11,-0.006678065864541671,0.0710270379338176,0.385137207425343
2012-05-14,-0.014981239996451068,0.0710270379338176,0.385137207425343
2012-05-15,-0.009046602512839286,0.0077995867768595045,0.23319559228650136
2012-05-16,-0.012817019526693896,0.12035377658477955,0.4895925165682008
2012-05-17,-0.02922646653252292,0.07112708322199067,0.4058257842980067
2012-05-18,0.0004904042626181493,0.030909090909090903,0.27818181818181814
2012-05-21,0.05826010041097818,0.06007501119570085,0.41062257426481585
2012-05-22,-0.007678799247219037,0.031132906445406457,0.420463413900914
2012-05-23,0.024399789658610338,0.03271943573667711,0.43406478578892366
2012-05-24,-0.009183891764958152,-0.008034511784511787,0.3602068302068303
2012-05-25,-0.005359844714429629,0.1352813297813298,0.4046951936951938
2012-05-29,0.017748830824219963,0.1352813297813298,0.4046951936951938
2012-05-30,0.012057288019788892,0.12499381981453694,0.46682117130324297
2012-05-31,-0.0024862799361462518,0.10518787878787879,0.4577818181818182
2012-06-01,-0.028975540318118775,0.06563218390804598,0.4439463601532568
2012-06-04,0.005882450870309697,0.135,0.43999999999999995
2012-06-05,-0.0025872409195915047,-0.125,0.32708333333333334
2012-06-06,0.015333227143909278,0.127194001022126,0.3900955236892738
2012-06-07,0.00045494141773261276,0.13159446441987768,0.38885974562627473
2012-06-08,0.015042299438516205,0.14785671565276834,0.4775988266119851
2012-06-11,-0.01576717802917471,0.13755338592423905,0.5296676138500788
2012-06-12,0.00873647844070713,0.12760981240981234,0.45752049062049044
2012-06-13,-0.00694248652625562,0.05426118326118328,0.40180031845549097
2012-06-14,-0.001101137568756294,0.08875324675324672,0.35736933242196406
2012-06-15,0.004549208418072048,0.1006755193659956,0.4863228658466754
2012-06-18,0.020291548088336997,0.09083809180237755,0.47202656338370613
2012-06-19,0.002782692896144079,0.11373496409210695,0.4672270436556159
2012-06-20,-0.002843074659147793,0.10856281348490984,0.40158781256514964
2012-06-21,-0.013777410582682337,0.10936461807773279,0.4185140515222482
2012-06-22,0.007668740817820874,0.06823953823953824,0.3496608946608947
2012-06-25,-0.01946397381351539,0.10137202046924268,0.3860022179466622
2012-06-26,0.0022075571923116932,0.10183877950006982,0.42477431170979546
2012-06-27,0.004317886481820299,0.1248769276830501,0.47465814608671747
2012-06-28,-0.009486516276072887,0.18246665388731814,0.508424840841815
2012-06-29,0.026271921412649446,0.18895103495943832,0.4263653946427054
2012-07-02,0.014589009285675303,0.14619207952541288,0.4472863556196888
2012-07-03,0.011628269446520623,0.027560854920480635,0.3677951593860688
2012-07-05,0.01756729987017125,0.08991235461034118,0.4386415690945895
2012-07-06,-0.006656420607365154,0.017843980343980347,0.309029484029484
2012-07-09,0.01322046558963419,0.07995570321151714,0.49450719822812833
2012-07-10,-0.009252431171703934,0.07620456080562464,0.43563239065898635
2012-07-11,-0.006214969839180351,0.14103809523809527,0.48814444444444405
2012-07-12,-0.00914912423152403,0.14103809523809527,0.48814444444444405
2012-07-13,0.010135241720101051,0.12669467641435606,0.42984519104084346
2012-07-16,0.0032068020928188723,0.1250237049881935,0.43478004476584026
2012-07-17,4.935713005771447e-05,-0.0023760330578512434,0.28467895740623017
2012-07-18,-0.0011203045020573565,0.05639360898706692,0.36812494099877285
2012-07-19,0.013294613135999445,0.06955357142857141,0.3750595238095237
2012-07-20,-0.01631069583536593,0.09033469109418474,0.4452857081971011
2012-07-23,-0.0007777978165053323,0.040504333027567264,0.37155763691079763
2012-07-24,-0.004819284562326609,0.08001116460168173,0.3826092265014682
2012-07-25,-0.043183730888587846,0.05703775376731357,0.3992900286296515
2012-07-26,-0.00015651165260743838,0.06553243397429445,0.38689739588576827
2012-07-27,0.017881936027424716,0.06445547383719423,0.38002697223127335
2012-07-30,0.016867224666355263,0.08834972984409072,0.42146600266901046
2012-07-31,0.02643560592504368,0.1412646130037435,0.41995851370851406
2012-08-01,-0.006467349401533817,0.1414456224048061,0.464746178991077
2012-08-02,0.0016149984933480077,0.056161255411255405,0.3774264069264068
2012-08-03,0.013014413944108627,0.07193113303578419,0.44587273622157386
2012-08-06,0.011125523691178474,0.107675450495614,0.4563795226874249
2012-08-07,-0.002634305916938695,0.06605801894220603,0.40836659690223187
2012-08-08,-0.0016910845835287347,0.0824165354847173,0.38421618785255124
2012-08-09,0.005703049868118981,0.058389954416444484,0.37460006880536684
2012-08-10,0.001562684385038482,0.09328816621499547,0.45316006035518247
2012-08-13,0.013350499713189246,0.111243894993895,0.39531135531135536
2012-08-14,0.0026825795880700554,0.1526311383928571,0.4337760416666668
2012-08-15,-0.001361505073743552,0.06247801294312925,0.37711136731485584
2012-08-16,0.008734583832885834,0.0863223059519355,0.4108995822421752
2012-08-17,0.01849637490805911,0.09769292141305788,0.36218825258927667
2012-08-20,0.026291862925416964,0.1128610609405312,0.43759549133721337
2012-08-21,-0.013666138946726414,0.13008887178340062,0.4322042631465126
2012-08-22,0.019525670020704267,0.09493151670968573,0.4120044001382033
2012-08-23,-0.00932913626379428,0.12969887023545557,0.5301510928096296
2012-08-24,0.0008903410625393793,0.09233589375650654,0.3791694903672622
2012-08-27,0.018787117632179218,0.07689452097746483,0.42928606829307764
2012-08-28,-0.0013023357770987065,0.12238518494706616,0.443923624505308
2012-08-29,-0.0019709880921600087,0.12328563411896742,0.43844476511143166
2012-08-30,-0.014254534655309903,0.0675721726190476,0.38624479166666675
2012-08-31,0.002063684081445638,0.03447670951497484,0.397682988779928
2012-09-04,0.014626289908878265,0.06340833151317025,0.4529437527824624
2012-09-05,-0.007022500567952283,0.12784956709956716,0.4476002664002659
2012-09-06,0.009011802490532572,0.14784669802720354,0.4559713822078446
2012-09-07,0.006166142667276553,0.0808007192460318,0.42542552846459164
2012-09-10,-0.026012592865752193,0.12546783224600117,0.40708569599414707
2012-09-11,-0.003244038311479791,0.12546783224600117,0.40708569599414707
2012-09-12,0.013926937852896115,0.12546783224600117,0.40708569599414707
2012-09-13,0.019692732119235723,0.12546783224600117,0.40708569599414707
2012-09-14,0.012152633307797256,0.12546783224600117,0.40708569599414707
2012-09-17,0.012296036587897907,0.12546783224600117,0.40708569599414707
2012-09-18,0.0030437951541950614,0.12546783224600117,0.40708569599414707
2012-09-19,0.0002707118162674771,0.12546783224600117,0.40708569599414707
2012-09-20,-0.0048426501836800195,0.12546783224600117,0.40708569599414707
2012-09-21,0.0019893980899314823,0.12546783224600117,0.40708569599414707
2012-09-24,-0.01328397267050152,0.08947860248869216,0.4326379425258352
2012-09-25,-0.024971411074339533,0.1071199704688077,0.47334330011074227
2012-09-26,-0.01241208629003454,-0.05639730639730641,0.3811447811447812
2012-09-27,0.024264141480051515,0.09156306656306654,0.4504856254856257
2012-09-28,-0.020871217352428584,0.13973967118400896,0.5366075340739453
2012-10-01,-0.011557522584925817,0.05967362702656821,0.4269981610209317
2012-10-02,0.002911766202916999,0.05967362702656821,0.4269981610209317
2012-10-03,0.015333186715596359,0.04753218272955114,0.32687473345368095
2012-10-04,-0.006925293506608865,0.09253607503607499,0.4461425479282626
2012-10-05,-0.021310718253582883,0.10131703258739086,0.4320515532241916
2012-10-08,-0.022096544810715324,0.0,0.05045045045045045
2012-10-09,-0.003635398578631155,0.0,0.05045045045045045
2012-10-10,0.007957827036414677,-0.04246411483253588,0.30867224880382765
2012-10-11,-0.019987222596096532,0.09326967729240461,0.3938256099960645
2012-10-12,0.002563317198147841,0.10899621834104586,0.4294937962645881
2012-10-15,0.008019553883969577,0.16052071961854564,0.42967902628772214
2012-10-16,0.023678219940923118,0.06816464200593407,0.4242950167809723
2012-10-17,-0.007971783681483213,0.042276144907723856,0.44843928001822725
2012-10-18,-0.018569363772468428,0.06799802662385449,0.42251304435079284
2012-10-19,-0.036039434149690686,-0.01109307359307359,0.4140151515151514
2012-10-22,0.03966610842561202,0.13349503234670695,0.4171636391253618
2012-10-23,-0.03260098235906561,0.10688846953287391,0.4533940628164455
2012-10-24,0.005657339211653456,0.06201664632993176,0.3986112017844516
2012-10-25,-0.011818488007426353,0.07094947996283309,0.4707857630335377
2012-10-26,-0.009088800928882534,0.05198240842977688,0.4300868044086664
2012-10-31,-0.014370844761426915,0.08706162289063837,0.4297923924089727
2012-11-01,0.002049327097453535,0.1438017593448305,0.4733368327469457
2012-11-02,-0.03309082059369528,0.12428154466616002,0.43834044872506456
2012-11-05,0.01355753630567369,0.11801930193019301,0.4058205820582058
2012-11-06,-0.003027647203615924,0.10023382080104762,0.4093142525075298
2012-11-07,-0.038262665154672026,0.1292234209360192,0.4224120280419498
2012-11-08,-0.03629035641488265,0.07493094207379923,0.3891424448567304
2012-11-09,0.017312906304417064,0.08465608465608465,0.5058201058201058
2012-11-12,-0.007732245342915389,0.14724236726236725,0.46512501424501457
2012-11-13,0.00012897204040918098,0.18640998859022115,0.48201785294808547
2012-11-14,-0.011088600947818605,0.0778505003253114,0.38689114971230854
2012-11-15,-0.0209730616061794,0.0778505003253114,0.38689114971230854
2012-11-16,0.003919213192170812,0.0778505003253114,0.38689114971230854
2012-11-19,0.07210810544040158,0.015859587780640408,0.41085794906847534
2012-11-20,-0.008520023618116102,0.03671948912015138,0.41545110518620454
2012-11-21,0.0014084804997569478,0.04065934065934066,0.26355311355311356
2012-11-23,0.017447063099980564,0.04065934065934066,0.26355311355311356
2012-11-26,0.03154855384796629,0.04948456425729152,0.33782112248021345
2012-11-27,-0.00805729194946403,0.1883958633958634,0.4071308321308321
2012-11-28,-0.003146461685076818,0.14875283446712023,0.33757369614512456
2012-11-29,0.011013063285036484,0.21356818181818182,0.516393939393939
2012-11-30,-0.006922735331429397,0.21356818181818182,0.516393939393939
2012-12-03,0.001554861188868717,0.13664124503968253,0.47574714781746036
2012-12-04,-0.017639404029362482,-0.04958133971291866,0.43549641148325335
2012-12-05,-0.06435698285284763,0.08236034539764563,0.4337176189707275
2012-12-06,0.01568322836726166,0.08840080278371423,0.44753175973112713
2012-12-07,-0.025564578742239386,0.08178683493349335,0.4737708145814578
2012-12-10,-0.006432331695814031,0.0881835188620903,0.47987590187590196
2012-12-11,0.021837680491922917,0.08630523620277718,0.4460128214226576
2012-12-12,-0.004414588690932364,0.10355984766496139,0.4380174062049062
2012-12-13,-0.017272755196021783,0.10355984766496139,0.4380174062049062
2012-12-14,-0.03756914537502998,0.08434223730814644,0.3844899153876432
2012-12-17,0.017732772864588853,0.1550314350400557,0.41425110713041746
2012-12-18,0.029046195047038648,0.06168096784168211,0.42528391251605524
2012-12-19,-0.014216192892443691,0.09809523809523807,0.5133650793650794
2012-12-20,-0.008702034047111007,0.1170376778909713,0.45933004121626897
2012-12-21,-0.004600091475400636,0.10568818116556819,0.4303865836843229
2012-12-24,0.0016174025633246547,0.040555555555555546,0.4227777777777778
2012-12-26,-0.013783934955369892,0.07832238349885408,0.4430858161446397
2012-12-27,0.004015627339522432,0.07832238349885408,0.4430858161446397
2012-12-28,-0.010620177532243869,0.05036656891495601,0.37631150211795367
2012-12-31,0.04431014771870845,0.128720405109294,0.42027751055528834
2013-01-02,0.031681587887474105,-0.043472771190162504,0.37618577075098797
2013-01-03,-0.012622233870317134,0.05979322917594524,0.3461981217228133
2013-01-04,-0.027854646756332535,0.05979322917594524,0.3461981217228133
2013-01-07,-0.005882334068929906,0.06797885883629691,0.4102339808951379
2013-01-08,0.0026913936167398678,0.06824542861652234,0.4030568043068043
2013-01-09,-0.015628896503337097,0.1083853535353535,0.4630312049062051
2013-01-10,0.012395999520226297,0.10699524444807466,0.40124407039501364
2013-01-11,-0.0061315945023181495,0.22007153602898283,0.45414479137883373
2013-01-14,-0.035652530799547,0.017412983270331972,0.4213666616764604
2013-01-15,-0.03154957762888788,0.0523661775316187,0.4122116649690182
2013-01-16,0.04150883104092529,0.05753143490132333,0.3338789514904758
2013-01-17,-0.006737849992816347,0.019452879255037532,0.4338620013080444
2013-01-18,-0.005331437516296389,0.019452879255037532,0.4338620013080444
2013-01-22,0.009539966397700939,0.03486886941706219,0.39853943914184903
2013-01-23,0.018305361939140674,0.11842542032882945,0.3553029756438847
2013-01-24,-0.12355794629434713,0.08690849314859868,0.4173121542778535
2013-01-25,-0.0235737527060631,0.10884224058769525,0.40260417158598977
2013-01-28,0.02261979670888925,0.08334735089566016,0.41874223155624096
2013-01-29,0.018762605590689985,0.03373731491938014,0.43656740300762065
2013-01-30,-0.0031422100461073743,0.06853035303530354,0.4004302930293028
2013-01-31,-0.002933265251318651,0.052236223948552714,0.3722868937252502
2013-02-01,-0.004105470764695696,0.11625180375180375,0.3747238255571589
2013-02-04,-0.024910699400423786,0.09298786264904689,0.3547142762208552
2013-02-05,0.03508772324302534,0.12673160173160172,0.379004329004329
2013-02-06,-0.0010702270072010522,0.07818383838383838,0.4097239057239057
2013-02-07,0.029733875724139436,0.11802197440240926,0.4244721437982307
2013-02-08,0.014437642432274744,0.08538586482846058,0.4285219079312256
2013-02-11,0.010421542505959724,0.0656132228205399,0.4041367331855135
2013-02-12,-0.025066206078570352,0.10885198564006515,0.4677595044151338
2013-02-13,-0.0019021325176327153,0.10822685969425105,0.4057804494217535
2013-02-14,-0.0008993026918718838,0.10262031552826524,0.4087235097538446
2013-02-15,-0.013780832012328825,0.10901495726495727,0.3546068376068374
2013-02-19,-0.0003694165479769529,0.07385131072631075,0.41741781366781366
2013-02-20,-0.02421793739385114,0.038740271646212264,0.42539410790895926
2013-02-21,-0.006215892571497683,0.044625164758281585,0.4045771943304412
2013-02-22,0.010648767038896834,0.09737916722452802,0.4419879948230463
2013-02-25,-0.01776803857703435,0.13063811188811184,0.3921937374366528
2013-02-26,0.0139341164856992,0.11471543796170662,0.4318830133382371
2013-02-27,-0.00980025524619832,0.09259492176158844,0.4401994635327967
2013-02-28,-0.007130453906111112,0.11099086099086101,0.41575877825877816
2013-03-01,-0.02476210885400898,0.08995059983067369,0.3871937349243623
2013-03-04,-0.02420615272433113,0.04356984478935699,0.25620842572062086
2013-03-05,0.02640161672403396,-0.020711129148629156,0.4788415404040405
2013-03-06,-0.012710472853442178,-0.020711129148629156,0.4788415404040405
2013-03-07,0.011558545106779006,0.10228645765009395,0.4614014276968825
2013-03-08,0.0026475925814342105,0.10835646612106462,0.39794883137948867
2013-03-11,0.014245325251355023,0.10835646612106462,0.39794883137948867
2013-03-12,-0.021558918080158862,0.10835646612106462,0.39794883137948867
2013-03-13,-0.0001867327201262592,0.06504488158899925,0.451112490450726
2013-03-14,0.009688333749822586,0.1265452308399235,0.42127152409973634
2013-03-15,0.025803518287310645,0.0883092127922374,0.4245895054305551
2013-03-18,0.02718299647981892,0.13374038896426954,0.479036635006784
2013-03-19,-0.0026991188490880225,0.13374038896426954,0.479036635006784
2013-03-20,-0.005302626567938784,0.06646341463414634,0.3384146341463415
2013-03-21,0.0014378033335662455,0.07797587082397218,0.4152484154382891
2013-03-22,0.02027703948419246,0.10252171520654017,0.4101051974398277
2013-03-25,0.0036154221521349506,0.01358257903712449,0.35430604748786565
2013-03-26,-0.00526339485358418,0.05346194503171247,0.466287878787879
2013-03-27,-0.019647007112876924,0.0019415040819150404,0.39687802684378043
2013-03-28,-0.020836968207346485,-0.00454545454545455,0.2848484848484848
2013-04-01,-0.031062225107729824,0.06855673694414154,0.36527868653822854
2013-04-02,0.002051690200702838,0.0750113990126097,0.40673170655010854
2013-04-03,0.005118776559345228,0.049038567493112944,0.4259820936639117
2013-04-04,-0.009884489418410025,0.049038567493112944,0.4259820936639117
2013-04-05,-0.010567663004200867,0.08630223736659383,0.40962289086051473
2013-04-08,0.0071124879735668944,0.008101851851851853,0.3500578703703701
2013-04-09,0.0018066327911863134,0.008101851851851853,0.3500578703703701
2013-04-10,0.020399080345498977,0.008101851851851853,0.3500578703703701
2013-04-11,-0.0031215071305337183,0.03339710884353741,0.3115820687249259
2013-04-12,-0.01042981177899327,0.10903679653679653,0.38718885281385285
2013-04-15,-0.023150315708164282,0.04383949383949384,0.42317682317682326
2013-04-16,0.01521973344551042,0.09297728841207108,0.35875337223163295
2013-04-17,-0.054992493028373945,-0.013226705682717416,0.36568599696165693
2013-04-18,-0.0266882439720999,0.0078023387090744595,0.33898341296009693
2013-04-19,-0.0038770128149305805,0.060453050756789084,0.37265647125460216
2013-04-22,0.02084346683607663,0.06855195160613876,0.36987773583832756
2013-04-23,0.01871219454306905,0.09973036867504081,0.44406851004187065
2013-04-24,-0.0016497338292579267,0.1307989743666826,0.4379502740700665
2013-04-25,0.0072017366259069515,0.11659561888728562,0.5109025773609109
2013-04-26,0.021597494543120987,0.12069626310328792,0.42230808677089665
2013-04-29,0.030968366911930945,0.12069626310328792,0.42230808677089665
2013-04-30,0.02943364694393269,0.08235073368190252,0.49142576038679964
2013-05-01,-0.00788198632480075,0.08481944724820376,0.395173646158102
2013-05-02,0.014181961188921788,0.08657024793388428,0.32183195592286507
2013-05-03,0.010010815157035946,0.005588023088023087,0.36514790764790767
2013-05-06,0.023845431044052123,0.018267784225231034,0.42905652267354377
2013-05-07,-0.004449615066155599,0.11011860407352216,0.3376676602086438
2013-05-08,0.011293746512178515,0.1199446386946387,0.343939393939394
2013-05-09,-0.008724258516246253,0.0006449553001277037,0.34983397190293736
2013-05-10,-0.00831925362846786,-0.07165862708719853,0.3959406307977736
2013-05-13,0.003907601975585262,0.05462163241289454,0.41059923086622113
2013-05-14,-0.023925776211509042,0.029844611019107667,0.33406994198940526
2013-05-15,-0.033816989125992625,0.0704922622287892,0.3553011725466815
2013-05-16,0.0133613471230134,0.12851815371478292,0.42561304592203464
2013-05-17,-0.0030374229733723945,0.09506983539336479,0.4450159611630198
2013-05-20,0.022319143272161668,0.0895776751765345,0.30858229223248235
2013-05-21,-0.0073826795643263665,0.043261453039713904,0.31193975879193286
2013-05-22,0.0038438771101190206,0.03407558223899005,0.31913304068681225
2013-05-23,0.001789975449236092,0.07582637340213096,0.3640842771145801
2013-05-24,0.006807803679314217,0.08241006120316464,0.4189949494949494
2013-05-28,-0.008334249670551519,0.08241006120316464,0.4189949494949494
2013-05-29,0.007951220495802547,0.07263766870384518,0.4214836389101094
2013-05-30,0.014900566629067802,0.10461692073066486,0.33031363055059737
2013-05-31,-0.004096679014431781,0.10461692073066486,0.33031363055059737
2013-06-03,0.0022012926060346327,0.07864541255845602,0.40606733845864273
2013-06-04,-0.0031283723717536738,0.010829564299713556,0.3866236996834012
2013-06-05,-0.009347653409980672,0.07708100972293114,0.44750824139470397
2013-06-06,-0.0149401288014549,0.07708100972293114,0.44750824139470397
2013-06-07,0.007640394864344646,0.01394230769230769,0.48846153846153845
2013-06-10,-0.006609194517672834,0.14669030078804493,0.42555725533169203
2013-06-11,-0.0029392107447847593,0.16677057132590714,0.40829979638280023
2013-06-12,-0.012362910508712188,0.0691872476853021,0.4665049157500522
2013-06-13,0.008723003445219923,0.0691872476853021,0.4665049157500522
2013-06-14,-0.013556259334183918,0.1592405661309771,0.4701105773982488
2013-06-17,0.004534372618818727,0.1592405661309771,0.4701105773982488
2013-06-18,-0.0005324654460236999,0.1592405661309771,0.4701105773982488
2013-06-19,-0.020311738210283203,0.16632216775599137,0.4190257971875618
2013-06-20,-0.014562589540899507,0.05352068888654254,0.4599171154049203
2013-06-21,-0.008012674013036292,0.06614341614341614,0.3711097461097461
2013-06-24,-0.026505453164361703,-0.10833333333333334,0.3250000000000001
2013-06-25,0.00022354669588087184,0.20162496040544825,0.4820292773428663
2013-06-26,-0.011325536064207276,0.08956161315536315,0.3527532768157767
2013-06-27,-0.010777007413335427,0.059804845691942464,0.4733459014104175
2013-06-28,0.006983657473192073,-0.025229978354978345,0.41237824675324664
2013-07-01,0.03200258106261744,-0.025229978354978345,0.41237824675324664
2013-07-02,0.022652885507200127,0.10104368811265366,0.37639175001243963
2013-07-03,0.005519804756054958,0.07397180134680136,0.40054489337822685
2013-07-05,-0.008032314715555877,0.04097007489864634,0.29783990700657376
2013-07-08,-0.005677702938702733,0.1668081827592697,0.4828889045736871
2013-07-09,0.017588200795848108,0.13367178276269182,0.5655726092089729
2013-07-10,-0.003835642250109683,0.06085307686292907,0.4143920556728438
2013-07-11,0.015591909014696315,0.11217461096058216,0.4793575678917408
2013-07-12,-0.0018254257751463276,0.18860389610389616,0.43796536796536784
2013-07-15,0.0021805032723227757,0.05873251414488527,0.33315209036858534
2013-07-16,0.006457008036567569,0.05890151515151516,0.43049242424242423
2013-07-17,0.0002557366553195273,0.05890151515151516,0.43049242424242423
2013-07-18,0.0033696455021250404,-0.0020453381743704333,0.3340031652934878
2013-07-19,-0.015772675061273222,0.051729864785420326,0.377236785847897
2013-07-22,0.0032003899942976144,-0.020736621534493866,0.41166989039329466
2013-07-23,-0.01717061933852937,0.038543625218065564,0.4062120280217298
2013-07-24,0.0513616300028934,0.07938343241430584,0.38936738880262967
2013-07-25,-0.0045628997831230755,0.0862393000742516,0.37014335448801483
2013-07-26,0.005678487045950531,0.11220687617977199,0.40317235942057655
2013-07-29,0.015419829301628774,0.19779575892857149,0.4505487351190475
2013-07-30,0.012349559492841111,0.0719898240287851,0.37280384550514445
2013-07-31,-0.0017427607230731113,0.0719898240287851,0.37280384550514445
2013-08-01,0.009170651623889636,0.07522427781861743,0.3585031582673091
2013-08-02,0.012831748325688563,0.08745152995152991,0.5114637214637213
2013-08-05,0.014939284072083003,0.04541179994010181,0.37868298891883784
2013-08-06,-0.00894662703987148,0.08476429758708243,0.4487275528035022
2013-08-07,-0.0005803759455633717,0.08476429758708243,0.4487275528035022
2013-08-08,-0.001991633442983143,0.07047788812494693,0.4812070282658518
2013-08-09,-0.014229718090048249,0.02851357151990064,0.36451673151040226
